run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
175,6,adaptive,idle,0.0,process_steady_v3,0,,SMALL,68.813,0.487,50.0,44.8,,,,,,none,0.167,64.178,3.022,1.596,69.153,onnx,CPUExecutionProvider,{},False,0,False,006841.png,,,,1.936295,1.936295,1.936295,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
176,6,adaptive,idle,0.0,process_steady_v3,0,,SMALL,68.227,0.4937,50.9,44.8,,,,,,none,0.147,63.484,2.895,1.831,68.546,onnx,CPUExecutionProvider,{},False,7,False,007081.png,,,,1.91928,1.91928,1.91928,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
177,6,adaptive,idle,0.0,process_steady_v3,0,,SMALL,54.647,0.4945,51.0,44.8,,,,,,none,0.158,50.919,2.561,1.151,54.94,onnx,CPUExecutionProvider,{},False,9,False,006953.png,,,,1.538312,1.538312,1.538312,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
178,6,adaptive,idle,0.0,process_steady_v3,0,,SMALL,71.053,0.5567,59.3,44.8,,,,,,none,0.158,66.304,3.149,1.582,71.384,onnx,CPUExecutionProvider,{},False,2,False,006748.png,,,,1.998749,1.998749,1.998749,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
179,6,adaptive,idle,0.0,process_steady_v3,0,,SMALL,70.937,0.472,48.0,44.8,,,,,,none,0.158,65.97,3.277,1.672,71.27,onnx,CPUExecutionProvider,{},False,4,False,007306.png,,,,1.995563,1.995563,1.995563,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
180,6,adaptive,idle,0.0,process_steady_v3,0,,SMALL,74.132,0.472,48.0,44.8,,,,,,none,0.165,69.41,3.164,1.541,74.474,onnx,CPUExecutionProvider,{},False,0,False,006028.png,,,,2.08528,2.08528,2.08528,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
181,6,adaptive,idle,0.0,process_steady_v3,0,,SMALL,71.919,0.5005,51.8,44.8,,,,,,none,0.169,67.887,2.493,1.523,72.268,onnx,CPUExecutionProvider,{},False,3,False,006492.png,,,,2.023512,2.023512,2.023512,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
182,6,adaptive,idle,0.0,process_steady_v3,0,,SMALL,71.044,0.5338,56.2,44.9,,,,,,none,0.165,66.84,3.244,0.942,71.348,onnx,CPUExecutionProvider,{},False,3,True,006486.png,,,,1.997755,1.997755,1.997755,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
183,6,adaptive,idle,0.0,process_steady_v3,0,,SMALL,73.872,0.5082,52.8,44.9,,,,,,none,0.163,69.193,3.134,1.526,74.216,onnx,CPUExecutionProvider,{},False,1,False,007276.png,,,,2.078056,2.078056,2.078056,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
184,6,adaptive,idle,0.0,process_steady_v3,0,,SMALL,72.431,0.4655,47.1,44.9,,,,,,none,0.162,67.383,3.132,1.898,72.785,onnx,CPUExecutionProvider,{},False,7,True,007260.png,,,,2.037986,2.037986,2.037986,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
185,6,adaptive,idle,0.0,process_steady_v3,0,,SMALL,70.258,0.4945,51.0,44.8,,,,,,none,0.118,66.542,2.036,1.664,70.583,onnx,CPUExecutionProvider,{},False,6,True,006277.png,,,,1.976316,1.976316,1.976316,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
186,6,adaptive,idle,0.0,process_steady_v3,0,,SMALL,72.447,0.5082,52.8,44.9,,,,,,none,0.164,67.493,3.034,1.899,72.804,onnx,CPUExecutionProvider,{},False,10,False,006733.png,,,,2.038518,2.038518,2.038518,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
187,6,adaptive,idle,0.0,process_steady_v3,0,,SMALL,68.434,0.509,52.9,44.9,,,,,,none,0.13,65.301,2.134,0.981,68.743,onnx,CPUExecutionProvider,{},False,4,False,006735.png,,,,1.924812,1.924812,1.924812,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
188,6,adaptive,idle,0.0,process_steady_v3,0,,SMALL,75.299,0.6478,71.4,44.9,,,,,,none,0.205,70.159,3.155,1.967,75.684,onnx,CPUExecutionProvider,{},False,8,False,006672.png,,,,2.119163,2.119163,2.119163,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
189,6,adaptive,idle,0.0,process_steady_v3,0,,SMALL,74.828,0.4945,51.0,44.8,,,,,,none,0.168,69.952,3.173,1.685,75.191,onnx,CPUExecutionProvider,{},False,4,False,006275.png,,,,2.105348,2.105348,2.105348,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
190,6,adaptive,idle,0.0,process_steady_v3,0,,SMALL,73.269,0.4937,50.9,44.8,,,,,,none,0.167,68.321,3.091,1.837,73.612,onnx,CPUExecutionProvider,{},False,6,False,006045.png,,,,2.061147,2.061147,2.061147,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
191,6,adaptive,idle,0.0,process_steady_v3,0,,SMALL,73.74,0.487,50.0,44.8,,,,,,none,0.171,68.563,3.334,1.824,74.09,onnx,CPUExecutionProvider,{},False,9,True,007318.png,,,,2.074523,2.074523,2.074523,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
192,6,adaptive,idle,0.0,process_steady_v3,0,,SMALL,73.878,0.514,53.6,44.8,,,,,,none,0.158,68.771,3.315,1.757,74.211,onnx,CPUExecutionProvider,{},False,6,False,006642.png,,,,2.077916,2.077916,2.077916,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
193,6,adaptive,idle,0.0,process_steady_v3,0,,SMALL,72.836,0.5035,52.2,44.8,,,,,,none,0.162,68.545,3.397,0.876,73.14,onnx,CPUExecutionProvider,{},False,2,True,007118.png,,,,2.047917,2.047917,2.047917,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
194,6,adaptive,idle,0.0,process_steady_v3,0,,SMALL,72.888,0.4585,46.2,44.8,,,,,,none,0.15,68.714,3.048,1.109,73.179,onnx,CPUExecutionProvider,{},False,6,False,007442.png,,,,2.049026,2.049026,2.049026,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
195,6,adaptive,idle,0.0,process_steady_v3,0,,SMALL,73.134,0.4585,46.2,44.8,,,,,,none,0.149,68.413,3.243,1.461,73.477,onnx,CPUExecutionProvider,{},False,12,False,006106.png,,,,2.05735,2.05735,2.05735,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
196,6,adaptive,idle,0.0,process_steady_v3,0,,SMALL,72.177,0.487,50.0,44.8,,,,,,none,0.161,67.381,3.135,1.645,72.511,onnx,CPUExecutionProvider,{},False,4,True,006919.png,,,,2.030305,2.030305,2.030305,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
197,6,adaptive,idle,0.0,process_steady_v3,0,,SMALL,67.188,0.4955,51.1,44.9,,,,,,none,0.156,63.304,3.098,0.768,67.479,onnx,CPUExecutionProvider,{},False,0,False,006606.png,,,,1.88942,1.88942,1.88942,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
198,6,adaptive,idle,0.0,process_steady_v3,0,,SMALL,73.145,0.4805,49.1,44.9,,,,,,none,0.12,68.599,2.986,1.541,73.436,onnx,CPUExecutionProvider,{},False,5,True,006421.png,,,,2.056216,2.056216,2.056216,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
199,6,adaptive,idle,0.0,process_steady_v3,0,,SMALL,72.86,0.4873,50.0,44.9,,,,,,none,0.149,67.843,2.939,2.06,73.206,onnx,CPUExecutionProvider,{},False,8,True,006658.png,,,,2.049771,2.049771,2.049771,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
0,6,safety,idle,0.0,process_steady_v3,0,,SMALL,64.496,0.1247,1.9,44.2,,,,,,none,0.006,61.134,1.42,1.926,64.675,onnx,CPUExecutionProvider,{},False,9,False,006867.png,,,,1.810911,1.810911,1.810911,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
1,6,safety,idle,0.0,process_steady_v3,0,,SMALL,64.602,0.1422,4.2,44.3,,,,,,none,0.006,61.36,2.431,0.798,64.746,onnx,CPUExecutionProvider,{},False,4,False,006449.png,,,,1.81288,1.81288,1.81288,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
2,6,safety,idle,0.0,process_steady_v3,0,,SMALL,64.447,0.473,48.3,44.3,,,,,,none,0.004,62.062,1.639,0.733,64.639,onnx,CPUExecutionProvider,{},False,0,False,006501.png,,,,1.809881,1.809881,1.809881,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
3,6,safety,idle,0.0,process_steady_v3,0,,SMALL,68.97,0.4935,51.0,44.4,,,,,,none,0.004,65.347,1.821,1.787,69.156,onnx,CPUExecutionProvider,{},False,5,False,006758.png,,,,1.936371,1.936371,1.936371,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
4,6,safety,idle,0.0,process_steady_v3,0,,SMALL,67.172,0.4935,51.0,44.4,,,,,,none,0.005,63.744,1.906,1.507,67.355,onnx,CPUExecutionProvider,{},False,3,False,006883.png,,,,1.885934,1.885934,1.885934,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
5,6,safety,idle,0.0,process_steady_v3,0,,SMALL,65.438,0.5142,53.8,44.3,,,,,,none,0.006,61.66,2.062,1.702,65.615,onnx,CPUExecutionProvider,{},False,6,True,006467.png,,,,1.837223,1.837223,1.837223,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
6,6,safety,idle,0.0,process_steady_v3,0,,SMALL,66.744,0.4643,47.1,44.4,,,,,,none,0.007,63.076,2.512,1.141,66.91,onnx,CPUExecutionProvider,{},False,7,False,006371.png,,,,1.873472,1.873472,1.873472,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
7,6,safety,idle,0.0,process_steady_v3,0,,SMALL,65.197,0.4942,51.1,44.4,,,,,,none,0.007,60.856,2.589,1.735,65.384,onnx,CPUExecutionProvider,{},False,8,False,006113.png,,,,1.830741,1.830741,1.830741,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
8,6,safety,idle,0.0,process_steady_v3,0,,SMALL,69.758,0.479,49.1,44.3,,,,,,none,0.006,65.221,2.56,1.963,69.951,onnx,CPUExecutionProvider,{},False,10,True,006608.png,,,,1.958636,1.958636,1.958636,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
9,6,safety,idle,0.0,process_steady_v3,0,,SMALL,64.189,0.479,49.1,44.3,,,,,,none,0.006,60.371,2.563,1.24,64.337,onnx,CPUExecutionProvider,{},False,14,False,007296.png,,,,1.801425,1.801425,1.801425,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
10,6,safety,idle,0.0,process_steady_v3,0,,SMALL,68.251,0.4935,51.0,44.4,,,,,,none,0.006,64.549,1.931,1.755,68.442,onnx,CPUExecutionProvider,{},False,6,False,007041.png,,,,1.916368,1.916368,1.916368,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
11,6,safety,idle,0.0,process_steady_v3,0,,SMALL,64.307,0.4927,50.9,44.4,,,,,,none,0.006,60.827,1.9,1.566,64.482,onnx,CPUExecutionProvider,{},False,2,False,007078.png,,,,1.805493,1.805493,1.805493,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
12,6,safety,idle,0.0,process_steady_v3,0,,SMALL,73.16,0.4785,49.0,44.4,,,,,,none,0.007,68.894,2.604,1.645,73.336,onnx,CPUExecutionProvider,{},False,4,False,006817.png,,,,2.053405,2.053405,2.053405,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
13,6,safety,idle,0.0,process_steady_v3,0,,SMALL,66.286,0.528,55.6,44.4,,,,,,none,0.007,62.392,2.441,1.437,66.5,onnx,CPUExecutionProvider,{},False,3,False,006702.png,,,,1.861992,1.861992,1.861992,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
